日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20201030,5817,ＪＭＡＣＳ,市場第二部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20201030,5819,カナレ電気,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
20201030,5820,三ッ星,JASDAQ(スタンダード・内国株）,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20201030,5821,平河ヒューテック,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
20201030,5851,リョービ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
20201030,5852,アーレスティ,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,7,TOPIX Small 2
20201030,5856,エルアイイーエイチ,市場第二部（内国株）,6100,小売業,14,小売,-,-
20201030,5857,アサヒホールディングス,市場第一部（内国株）,3500,非鉄金属,7,鉄鋼・非鉄,6,TOPIX Small 1
20201030,5858,ＳＴＧ,PRO Market,3500,非鉄金属,7,鉄鋼・非鉄,-,-
20201030,5900,ダイケン,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5901,東洋製罐グループホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
20201030,5902,ホッカンホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5903,シンポ,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5905,日本製罐,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5906,エムケー精工,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5907,ＪＦＥコンテイナー,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5909,コロナ,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5911,横河ブリッジホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20201030,5912,ＯＳＪＢホールディングス,市場第一部（内国株）,2050,建設業,3,建設・資材,6,TOPIX Small 1
20201030,5915,駒井ハルテック,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5918,瀧上工業,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5921,川岸工業,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5922,那須電機鉄工,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5923,高田機工,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5928,アルメタックス,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5929,三和ホールディングス,市場第一部（内国株）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
20201030,5930,文化シヤッター,市場第一部（内国株）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20201030,5932,三協立山,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5933,アルインコ,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5935,元旦ビューティ工業,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5936,東洋シヤッター,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5938,ＬＩＸＩＬグループ,市場第一部（内国株）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
20201030,5939,大谷工業,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5940,不二サッシ,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5941,中西製作所,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5942,日本フイルコン,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5943,ノーリツ,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5945,天龍製鋸,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5946,長府製作所,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5947,リンナイ,市場第一部（内国株）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
20201030,5949,ユニプレス,市場第一部（内国株）,3700,輸送用機器,6,自動車・輸送機,6,TOPIX Small 1
20201030,5950,日本パワーファスニング,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5951,ダイニチ工業,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5952,アマテイ,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5955,ヤマシナ,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5956,トーソー,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5957,日東精工,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5958,三洋工業,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5959,岡部,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5962,浅香工業,市場第二部（内国株）,3800,その他製品,10,情報通信・サービスその他,-,-
20201030,5964,東洋刃物,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5965,フジマック,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5966,京都機械工具,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5967,ＴＯＮＥ,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5969,ロブテックス,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5970,ジーテクト,市場第一部（内国株）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20201030,5971,共和工業所,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5973,トーアミ,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5974,中国工業,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5975,東プレ,市場第一部（内国株）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20201030,5976,高周波熱錬,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5981,東京製綱,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5982,マルゼン,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5983,イワブチ,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5984,兼房,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5985,サンコール,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5986,モリテック スチール,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5987,オーネックス,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5988,パイオラックス,市場第一部（内国株）,3550,金属製品,3,建設・資材,6,TOPIX Small 1
20201030,5989,エイチワン,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5990,スーパーツール,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5991,日本発條,市場第一部（内国株）,3550,金属製品,3,建設・資材,4,TOPIX Mid400
20201030,5992,中央発條,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5994,ファインシンター,市場第二部（内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5997,協立エアテック,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,5998,アドバネクス,市場第一部（内国株）,3550,金属製品,3,建設・資材,7,TOPIX Small 2
20201030,5999,イハラサイエンス,JASDAQ(スタンダード・内国株）,3550,金属製品,3,建設・資材,-,-
20201030,6005,三浦工業,市場第一部（内国株）,3600,機械,8,機械,4,TOPIX Mid400
20201030,6013,タクマ,市場第一部（内国株）,3600,機械,8,機械,6,TOPIX Small 1
20201030,6016,ジャパンエンジンコーポレーション,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機,-,-
20201030,6018,阪神内燃機工業,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機,-,-
20201030,6022,赤阪鐵工所,市場第二部（内国株）,3600,機械,8,機械,-,-
20201030,6023,ダイハツディーゼル,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機,-,-
20201030,6026,ＧＭＯ ＴＥＣＨ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6027,弁護士ドットコム,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6028,テクノプロ・ホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,4,TOPIX Mid400
20201030,6029,アトラ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6030,アドベンチャー,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6031,サイジニア,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6032,インターワークス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6033,エクストリーム,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6034,ＭＲＴ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6035,アイ・アールジャパンホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20201030,6036,ＫｅｅＰｅｒ技研,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6037,ファーストロジック,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6038,イード,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6039,日本動物高度医療センター,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6040,日本スキー場開発,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6042,ニッキ,市場第二部（内国株）,3700,輸送用機器,6,自動車・輸送機,-,-
20201030,6044,三機サービス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6045,レントラックス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6046,リンクバル,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6047,Ｇｕｎｏｓｙ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6048,デザインワン・ジャパン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6049,イトクロ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6050,イー・ガーディアン,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20201030,6054,リブセンス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6055,ジャパンマテリアル,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20201030,6058,ベクトル,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20201030,6059,ウチヤマホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6060,こころネット,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6061,ユニバーサル園芸社,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6062,チャーム・ケア・コーポレーション,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6063,日本エマージェンシーアシスタンス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6064,アクトコール,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6066,新東京グループ,PRO Market,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6067,インパクトホールディングス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6069,トレンダーズ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6070,キャリアリンク,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6071,ＩＢＪ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6072,地盤ネットホールディングス,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6073,アサンテ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6074,ジェイエスエス,JASDAQ(スタンダード・内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6077,Ｎ・フィールド,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6078,バリューＨＲ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6080,Ｍ＆Ａキャピタルパートナーズ,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,6,TOPIX Small 1
20201030,6081,アライドアーキテクツ,マザーズ（内国株）,9050,サービス業,10,情報通信・サービスその他,-,-
20201030,6082,ライドオンエクスプレスホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
20201030,6083,ＥＲＩホールディングス,市場第一部（内国株）,9050,サービス業,10,情報通信・サービスその他,7,TOPIX Small 2
